Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,CLTV (Predicted Thou. IDR)
35,Jakarta,Low End,0,0,0,0,0,0,Pulsa,25.87,0,3034.2
6,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.61,0,5358.6
69,Jakarta,Mid End,0,1,1,1,0,0,Debit,76.83,0,7599.8
53,Jakarta,High End,0,0,0,1,0,1,Pulsa,118.495,0,8370.7
5,Jakarta,High End,0,0,0,0,0,0,Pulsa,89.635,0,7196.8
2,Jakarta,Mid End,0,1,0,0,0,0,Digital Wallet,67.015,0,5274.1
62,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,31.72,0,6355.7
19,Jakarta,High End,0,0,1,0,1,1,Pulsa,125.84,0,4223.7
9,Jakarta,High End,0,0,0,0,0,0,Digital Wallet,91.065,0,4578.6
53,Jakarta,Low End,0,0,0,0,0,0,Credit,25.35,0,7312.5
5,Jakarta,High End,0,0,0,0,0,1,Digital Wallet,102.375,0,3393.0
71,Jakarta,Mid End,1,1,0,0,1,0,Pulsa,89.96,0,7209.8
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.415,0,7289.1
72,Jakarta,High End,0,1,1,0,1,1,Pulsa,134.745,0,7914.4
4,Jakarta,Mid End,1,1,0,0,0,0,Digital Wallet,71.11,0,4517.5
59,Jakarta,Mid End,0,0,1,0,0,0,Credit,70.395,0,5580.9
31,Jakarta,High End,0,0,0,0,0,1,Pulsa,110.305,0,7283.9
3,Jakarta,Low End,0,0,0,0,0,0,Debit,26.0,0,5180.5
49,Jakarta,High End,0,0,1,1,1,1,Credit,129.025,0,6493.5
2,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.155,0,7621.9
55,Jakarta,High End,1,0,0,0,1,1,Pulsa,123.175,0,7827.3
72,Jakarta,High End,1,1,1,1,1,1,Credit,148.265,0,8130.2
36,Jakarta,High End,0,0,0,0,0,0,Debit,97.37,0,6553.3
10,Jakarta,Low End,0,0,0,0,0,0,Debit,25.74,0,4154.8
72,Jakarta,Mid End,1,1,1,1,0,1,Debit,105.105,0,8212.1
28,Jakarta,Mid End,0,1,0,1,0,0,Debit,71.045,0,4140.5
38,Jakarta,High End,1,0,0,0,1,0,Debit,119.21,0,4778.8
61,Jakarta,High End,1,1,1,1,1,1,Pulsa,154.18,0,7196.8
52,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,31.915,0,7195.5
67,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.285,0,6945.9
34,Jakarta,High End,1,1,1,1,1,1,Credit,150.995,0,6635.2
54,Jakarta,Mid End,1,0,1,1,1,1,Pulsa,104.78,0,5500.3
1,Jakarta,Low End,0,0,0,0,0,0,Debit,26.39,0,5479.5
46,Jakarta,High End,0,1,1,0,1,1,Pulsa,129.74,0,3126.5
55,Jakarta,Mid End,1,1,0,1,1,0,Credit,97.5,0,6514.3
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.87,0,6574.1
64,Jakarta,High End,1,0,1,0,0,0,Credit,104.39,0,5551.0
58,Jakarta,Mid End,1,0,1,1,1,1,Pulsa,109.59,0,7441.2
56,Jakarta,Mid End,0,0,1,1,1,1,Debit,70.265,0,8378.5
72,Jakarta,High End,1,0,1,1,1,1,Credit,136.37,0,6719.7
72,Jakarta,High End,0,1,0,0,1,1,Credit,126.425,0,8002.8
22,Jakarta,High End,0,0,0,0,0,1,Pulsa,107.965,0,6964.1
39,Jakarta,Mid End,0,1,1,1,0,0,Debit,53.43,0,4703.4
12,Jakarta,Mid End,0,0,0,0,0,0,Debit,58.5,0,6497.4
54,Jakarta,Mid End,1,1,0,0,1,1,Debit,96.915,0,5907.2
18,Jakarta,Mid End,1,1,0,1,0,0,Digital Wallet,52.26,0,6011.2
32,Jakarta,Mid End,1,1,0,1,0,1,Digital Wallet,91.65,0,7631.0
41,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.675,0,7381.4
67,Jakarta,Low End,0,0,0,0,0,0,Debit,32.045,0,5777.2
65,Jakarta,High End,1,0,1,0,1,1,Pulsa,135.525,0,6615.7
25,Jakarta,Mid End,1,1,1,1,1,0,Debit,101.855,0,6311.5
67,Jakarta,High End,0,1,1,1,1,1,Credit,142.61,0,5222.1
43,Jakarta,Mid End,1,1,0,0,0,0,Credit,43.485,0,6184.1
24,Jakarta,High End,1,0,0,0,1,1,Pulsa,122.98,0,4767.1
69,Bandung,Low End,0,0,0,0,0,0,Debit,26.26,0,7101.9
37,Bandung,Low End,0,0,0,0,0,0,Debit,26.39,0,5441.8
20,Bandung,Mid End,1,0,1,1,0,0,Credit,51.22,0,5068.7
7,Bandung,High End,0,0,0,0,0,0,Debit,89.895,0,5616.0
41,Bandung,Mid End,0,0,1,0,1,1,Pulsa,66.755,0,7308.6
54,Bandung,High End,1,1,0,0,1,1,Credit,130.065,0,5821.4
69,Bandung,Low End,0,0,0,0,0,0,Credit,26.39,0,5254.6
53,Bandung,High End,0,1,1,1,0,1,Credit,122.785,0,7087.6
18,Bandung,Mid End,0,1,1,0,1,0,Credit,60.32,0,5203.9
64,Bandung,High End,1,1,0,1,1,1,Credit,135.265,0,5638.1
20,Bandung,Mid End,0,0,0,0,0,0,Credit,32.37,0,7724.6
57,Bandung,Mid End,1,1,0,1,0,0,Digital Wallet,77.48,0,6211.4
63,Bandung,High End,1,1,1,0,1,1,Credit,141.05,0,8388.9
13,Bandung,Mid End,1,1,0,1,0,0,Digital Wallet,52.715,0,3767.4
48,Bandung,Mid End,0,1,0,0,0,1,Debit,76.635,0,6259.5
57,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,26.975,0,6418.1
71,Bandung,High End,0,1,1,1,1,1,Debit,147.095,0,5288.4
7,Bandung,Mid End,0,0,0,0,0,0,Pulsa,63.44,0,6220.5
16,Bandung,Mid End,0,0,0,0,0,1,Debit,81.965,0,4178.2
34,Bandung,High End,0,0,1,0,1,1,Pulsa,131.105,0,7658.3
16,Bandung,High End,0,1,0,0,0,0,Digital Wallet,104.715,0,6737.9
48,Bandung,Mid End,1,1,1,0,0,0,Debit,83.72,0,3308.5
58,Bandung,Mid End,0,1,0,1,1,1,Credit,97.76,0,5926.7
72,Bandung,Mid End,1,0,1,1,1,1,Debit,110.37,0,5781.1
7,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.09,0,6193.2
30,Bandung,Mid End,1,1,1,1,1,0,Credit,97.045,0,7300.8
31,Bandung,Mid End,0,0,0,0,1,0,Credit,76.765,0,7593.3
46,Bandung,Mid End,0,0,1,1,0,1,Credit,89.83,0,5012.8
50,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,26.715,0,6168.5
28,Bandung,High End,0,0,0,1,0,0,Debit,99.515,0,2710.5
66,Bandung,Mid End,1,1,1,1,1,1,Debit,81.25,0,5414.5
41,Bandung,High End,0,0,1,0,1,1,Debit,123.37,0,4600.7
72,Bandung,High End,0,1,1,1,1,1,Debit,145.145,0,5727.8
7,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.87,0,3575.0
38,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,26.585,0,7263.1
44,Bandung,High End,1,1,1,0,1,1,Pulsa,137.865,0,5964.4
47,Bandung,High End,1,1,1,1,1,1,Debit,147.485,0,4847.7
53,Bandung,High End,0,1,0,1,1,0,Pulsa,120.315,0,6110.0
4,Bandung,Mid End,0,0,1,0,1,0,Pulsa,85.28,0,5917.6
20,Bandung,High End,0,0,0,0,1,0,Pulsa,109.655,0,6389.5
57,Bandung,Mid End,0,1,1,0,1,0,Credit,92.43,0,7100.6
44,Bandung,High End,1,1,0,1,0,0,Pulsa,110.695,0,3473.6
24,Bandung,Mid End,0,0,1,0,0,0,Digital Wallet,64.61,0,7581.6
15,Bandung,Mid End,1,0,0,0,0,0,Debit,39.26,0,7572.5
24,Bandung,Mid End,1,0,0,1,0,0,Credit,73.255,0,6666.4
33,Bandung,High End,0,1,1,0,1,1,Pulsa,139.815,0,6240.0
58,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.805,0,8372.0
72,Bandung,High End,1,1,0,0,1,0,Debit,124.67,0,5476.9
71,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,31.005,0,8015.8
51,Bandung,Mid End,1,1,1,1,1,1,Credit,109.005,0,7413.9
72,Bandung,High End,1,1,0,1,0,0,Credit,110.24,0,5512.0
14,Bandung,Mid End,1,1,1,1,0,1,Debit,98.93,0,2658.5
72,Bandung,Mid End,1,1,0,1,1,0,Digital Wallet,96.915,0,6113.9
22,Bandung,Mid End,0,1,0,0,1,0,Pulsa,50.96,0,4274.4
2,Bandung,High End,0,1,0,0,0,0,Pulsa,103.415,0,7754.5
15,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.48,0,4153.5
51,Bandung,Low End,0,0,0,0,0,0,Credit,25.415,0,7766.2
70,Bandung,Mid End,1,0,1,1,0,0,Credit,50.895,0,7592.0
71,Bandung,Low End,0,0,0,0,0,0,Debit,26.13,0,6555.9
39,Bandung,High End,0,0,0,1,1,1,Credit,129.935,0,5781.1
61,Bandung,Mid End,1,1,0,0,0,0,Pulsa,77.74,0,6995.3
52,Bandung,Mid End,1,0,0,0,0,0,Debit,64.675,0,8234.2
64,Bandung,High End,1,0,1,1,1,1,Digital Wallet,141.05,0,5948.8
62,Bandung,Mid End,0,1,1,1,0,0,Credit,78.195,0,5725.2
30,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,24.765,0,3051.1
63,Bandung,Mid End,1,1,1,1,1,1,Debit,109.2,0,7394.4
1,Bandung,Mid End,0,0,0,0,0,0,Credit,57.915,0,7572.5
15,Bandung,High End,0,0,1,1,1,1,Pulsa,134.485,0,7332.0
27,Bandung,High End,1,1,0,0,0,0,Credit,104.845,0,7612.8
4,Bandung,Mid End,1,1,1,0,1,1,Digital Wallet,74.36,0,3147.3
72,Bandung,High End,1,1,1,0,1,1,Pulsa,143.975,0,6302.4
45,Bandung,Low End,0,0,0,0,0,0,Credit,32.11,0,7337.2
45,Bandung,High End,1,1,0,1,1,0,Pulsa,126.165,0,6155.5
36,Bandung,Mid End,1,1,1,1,1,0,Digital Wallet,99.255,0,6202.3
1,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,24.57,0,5824.0
16,Bandung,High End,0,0,0,0,0,0,Debit,96.785,0,6644.3
71,Bandung,Mid End,1,1,1,1,1,1,Credit,109.72,0,7304.7
10,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,31.72,0,5795.4
20,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,26.065,0,5626.4
4,Bandung,Mid End,0,0,0,0,1,0,Credit,72.15,0,3026.4
29,Bandung,High End,0,0,0,0,0,1,Pulsa,109.59,0,2882.1
2,Bandung,High End,1,1,0,0,1,1,Pulsa,130.26,0,6311.5
29,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.22,0,2944.5
13,Jakarta,Low End,0,0,0,0,0,0,Pulsa,26.52,0,3231.8
59,Jakarta,High End,1,1,0,0,1,0,Pulsa,123.175,0,6809.4
18,Jakarta,Mid End,0,0,0,0,0,0,Debit,57.655,0,3815.5
17,Jakarta,Mid End,1,1,0,0,1,1,Digital Wallet,96.915,0,5786.3
47,Jakarta,Mid End,0,1,1,0,1,1,Pulsa,95.68,0,6233.5
19,Jakarta,Mid End,0,0,0,0,0,0,Credit,65.13,0,7473.7
68,Jakarta,Mid End,0,1,1,0,1,1,Pulsa,68.9,0,7257.9
2,Jakarta,Low End,0,0,0,0,0,0,Debit,25.805,0,5339.1
7,Jakarta,Mid End,0,0,0,0,0,0,Credit,31.655,0,6064.5
18,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.415,0,3101.8
71,Jakarta,Low End,0,0,0,0,0,0,Credit,32.565,0,8234.2
13,Jakarta,High End,1,1,0,0,0,1,Credit,121.94,0,7631.0
72,Jakarta,High End,0,1,1,0,1,1,Debit,134.875,0,6051.5
66,Jakarta,Mid End,0,1,1,0,1,1,Credit,73.775,0,7472.4
24,Jakarta,Low End,0,0,0,0,0,0,Credit,27.04,0,6050.2
56,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,31.785,0,7250.1
22,Jakarta,Low End,0,0,0,0,0,0,Debit,33.28,0,3416.4
42,Jakarta,Mid End,1,1,1,0,0,0,Debit,77.545,0,3962.4
72,Jakarta,Mid End,1,0,1,1,1,1,Debit,108.29,0,5856.5
12,Jakarta,High End,0,0,0,1,0,0,Credit,103.415,0,4478.5
71,Jakarta,Low End,0,0,0,0,0,0,Debit,31.785,0,6195.8
26,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,24.96,0,4752.8
7,Jakarta,Mid End,1,0,0,0,0,0,Digital Wallet,38.74,0,5506.8
6,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,59.15,0,7085.0
51,Jakarta,Mid End,0,1,0,0,0,0,Credit,39.065,0,6558.5
72,Jakarta,Mid End,1,1,1,1,1,1,Debit,85.345,0,6414.2
47,Jakarta,Mid End,1,1,0,1,0,1,Digital Wallet,96.265,0,3680.3
62,Jakarta,High End,0,1,1,1,1,1,Debit,143.975,0,6715.8
16,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.61,0,6880.9
6,Jakarta,Mid End,0,0,0,1,0,0,Credit,64.35,0,7217.6
69,Jakarta,Mid End,1,0,1,0,0,1,Credit,57.135,0,5822.7
64,Jakarta,High End,0,1,1,1,1,1,Pulsa,144.495,0,7091.5
25,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.78,0,2996.5
6,Jakarta,Low End,0,0,0,0,0,0,Credit,25.545,0,5128.5
66,Jakarta,High End,1,1,1,1,1,1,Debit,150.54,0,7598.5
61,Jakarta,Mid End,0,1,1,1,1,1,Credit,115.245,0,6149.0
43,Jakarta,High End,1,1,0,0,1,0,Pulsa,122.85,0,6168.5
12,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.13,0,6732.7
23,Jakarta,Mid End,0,0,0,0,0,1,Debit,45.045,0,2999.1
71,Jakarta,Mid End,0,1,1,0,1,1,Debit,67.99,0,7138.3
34,Jakarta,Mid End,0,0,0,1,1,0,Digital Wallet,84.5,0,7237.1
41,Jakarta,Mid End,0,1,0,1,0,0,Digital Wallet,46.085,0,3840.2
72,Jakarta,Low End,0,0,0,0,0,0,Credit,25.61,0,7086.3
14,Jakarta,High End,0,0,0,0,1,1,Pulsa,124.28,0,4552.6
41,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.805,0,4579.9
23,Jakarta,High End,1,0,0,0,0,0,Credit,106.405,0,7720.7
71,Jakarta,High End,1,1,1,1,1,1,Credit,142.09,0,7458.1
72,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,33.02,0,7814.3
6,Jakarta,High End,0,0,0,0,0,0,Pulsa,90.74,0,3446.3
23,Jakarta,Low End,0,0,0,0,0,0,Credit,26.0,0,2821.0
72,Jakarta,High End,1,1,1,1,1,1,Pulsa,142.87,0,6804.2
7,Jakarta,Mid End,1,0,0,0,0,0,Debit,65.39,0,3311.1
9,Jakarta,High End,0,1,0,1,1,1,Pulsa,131.95,0,3584.1
12,Jakarta,High End,0,1,0,0,0,1,Pulsa,115.895,0,5253.3
1,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.22,0,3564.6
48,Jakarta,Mid End,0,1,0,0,0,0,Debit,38.87,0,3402.1
20,Jakarta,High End,0,0,0,0,1,0,Pulsa,102.44,0,3012.1
10,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.09,0,5447.0
20,Jakarta,High End,0,1,0,1,1,0,Digital Wallet,125.84,0,4188.6
20,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.845,0,5391.1
19,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.74,0,5803.2
22,Jakarta,High End,1,1,0,1,1,1,Pulsa,135.98,0,3157.7
35,Jakarta,High End,0,0,0,1,0,0,Credit,104.065,0,5198.7
1,Jakarta,Mid End,0,0,0,0,0,0,Digital Wallet,58.695,0,5370.3
39,Jakarta,High End,0,0,0,0,0,0,Credit,95.095,0,4252.3
54,Jakarta,High End,0,0,1,1,1,1,Pulsa,128.83,0,5353.4
56,Jakarta,High End,1,0,0,1,1,1,Digital Wallet,136.955,0,7384.0
18,Jakarta,Mid End,0,0,0,0,0,0,Credit,59.345,0,5723.9
16,Jakarta,High End,0,1,0,0,0,0,Credit,103.935,0,5011.5
68,Jakarta,Mid End,1,0,1,0,0,0,Credit,70.785,0,8201.7
53,Jakarta,Low End,0,0,0,0,0,0,Credit,32.63,0,6883.5
72,Jakarta,Mid End,1,0,1,1,1,1,Credit,110.11,0,8287.5
9,Jakarta,High End,0,0,0,0,0,0,Pulsa,98.605,0,6775.6
30,Jakarta,Mid End,1,0,0,0,0,0,Digital Wallet,63.44,0,6323.2
18,Jakarta,Mid End,0,0,1,1,0,0,Pulsa,45.76,0,6995.3
55,Jakarta,Mid End,1,0,1,1,1,0,Pulsa,99.125,0,5614.7
33,Jakarta,Low End,0,0,0,0,0,0,Debit,32.37,0,7482.8
44,Jakarta,Mid End,0,1,1,0,1,1,Debit,70.59,0,4188.6
30,Jakarta,Mid End,1,0,0,1,0,1,Debit,86.19,0,6020.3
71,Jakarta,Low End,0,0,0,0,0,0,Debit,27.17,0,5239.0
1,Jakarta,High End,0,0,1,0,0,0,Credit,97.955,0,4568.2
23,Jakarta,High End,0,1,1,0,1,1,Pulsa,135.785,0,7647.9
22,Jakarta,Mid End,0,0,1,0,1,1,Credit,64.285,0,7723.3
49,Jakarta,Low End,0,0,0,0,0,0,Credit,25.285,0,5421.0
42,Jakarta,High End,0,0,1,0,1,1,Pulsa,119.795,0,7406.1
7,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.805,0,5164.9
67,Jakarta,High End,1,0,1,1,0,1,Debit,130.325,0,7264.4
15,Jakarta,High End,0,1,0,1,0,1,Pulsa,124.41,0,6498.7
67,Jakarta,High End,0,1,1,0,0,1,Pulsa,121.095,0,5201.3
53,Jakarta,Mid End,1,1,0,1,1,0,Digital Wallet,90.61,0,5967.0
21,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,25.74,0,4215.9
40,Jakarta,Mid End,1,1,0,1,0,1,Digital Wallet,92.755,0,7549.1
22,Jakarta,Low End,0,0,0,0,0,0,Debit,26.975,0,2935.4
39,Jakarta,Mid End,0,0,0,1,0,1,Pulsa,52.78,0,5766.8
2,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.455,0,7489.3
57,Jakarta,Low End,0,0,0,0,0,0,Debit,25.675,0,5505.5
8,Jakarta,Mid End,0,0,0,0,1,0,Pulsa,70.72,0,6310.2
7,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.585,0,5829.2
49,Jakarta,Mid End,0,0,0,1,1,0,Debit,85.995,0,7979.4
65,Jakarta,High End,1,1,0,1,0,0,Pulsa,116.805,0,8347.3
55,Jakarta,Mid End,0,0,0,0,0,0,Debit,58.565,0,5271.5
71,Jakarta,Mid End,1,1,1,1,1,1,Debit,112.905,0,8387.6
35,Jakarta,High End,1,1,1,1,0,0,Digital Wallet,125.775,0,6700.2
17,Jakarta,High End,1,1,1,1,1,0,Debit,138.645,0,3580.2
72,Jakarta,High End,1,0,1,1,1,1,Credit,143.195,0,5847.4
28,Jakarta,High End,1,0,0,0,0,1,Debit,107.705,0,7542.6
18,Jakarta,Low End,0,0,0,0,0,0,Digital Wallet,26.13,0,5627.7
52,Jakarta,Mid End,0,0,1,0,0,1,Pulsa,77.285,0,7939.1
47,Jakarta,Mid End,0,1,0,0,1,0,Debit,76.18,0,3396.9
23,Jakarta,Mid End,0,0,1,0,0,0,Credit,64.61,0,6227.0
66,Jakarta,Mid End,1,1,1,1,0,0,Digital Wallet,85.605,0,7150.0
8,Jakarta,High End,0,0,0,0,0,0,Pulsa,95.55,0,7510.1
71,Jakarta,High End,1,1,1,1,1,1,Credit,147.745,0,8070.4
50,Jakarta,High End,1,1,0,0,0,0,Pulsa,108.42,0,6470.1
46,Jakarta,Mid End,1,1,1,1,0,0,Digital Wallet,85.345,0,3484.0
66,Bandung,Mid End,1,0,1,1,1,1,Debit,79.755,0,6271.2
42,Bandung,High End,0,0,1,1,0,0,Credit,111.67,0,2884.7
5,Bandung,High End,0,0,0,1,0,0,Digital Wallet,98.345,0,2984.8
29,Bandung,Mid End,0,1,1,0,0,1,Credit,92.17,0,2683.2
27,Bandung,Mid End,0,1,0,0,0,0,Digital Wallet,64.805,0,7254.0
25,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,26.13,0,6897.8
57,Bandung,High End,1,1,1,1,1,0,Pulsa,133.965,0,7261.8
47,Bandung,High End,0,0,1,0,1,1,Pulsa,129.61,0,6223.1
13,Bandung,High End,0,0,0,0,1,0,Digital Wallet,106.47,0,2670.2
71,Bandung,Mid End,1,0,0,0,1,0,Pulsa,86.06,0,6182.8
1,Bandung,Low End,0,0,0,0,0,0,Pulsa,25.675,0,4765.8
2,Bandung,High End,0,0,0,0,0,0,Digital Wallet,94.38,0,6627.4
55,Bandung,High End,1,1,1,1,1,1,Pulsa,151.45,0,5488.6
71,Bandung,High End,0,1,0,1,1,1,Pulsa,138.84,0,8349.9
50,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,32.435,0,7824.7
1,Bandung,High End,0,0,0,0,1,1,Pulsa,116.025,0,7252.7
5,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.025,0,3972.8
66,Bandung,High End,1,1,1,1,1,0,Debit,135.915,0,5842.2
49,Bandung,Mid End,1,1,1,1,1,1,Digital Wallet,113.36,0,5937.1
3,Bandung,Mid End,0,1,0,0,0,0,Pulsa,39.975,0,5372.9
66,Bandung,Low End,0,0,0,0,0,0,Credit,33.41,0,7172.1
11,Bandung,High End,0,0,0,0,0,1,Pulsa,112.06,0,4104.1
28,Bandung,Mid End,0,0,0,1,0,0,Credit,39.13,0,3448.9
65,Bandung,High End,1,1,1,0,1,0,Pulsa,129.155,0,8190.0
62,Bandung,Low End,0,0,0,0,0,0,Credit,24.96,0,6418.1
2,Bandung,Low End,0,0,0,0,0,0,Debit,26.13,0,5405.4
2,Bandung,Low End,0,0,0,0,0,0,Credit,26.455,0,4869.8
55,Bandung,Low End,0,0,0,0,0,0,Credit,33.345,0,5805.8
41,Bandung,High End,0,1,0,0,1,1,Pulsa,122.915,0,6388.2
30,Bandung,High End,0,0,0,1,1,1,Debit,122.72,0,5959.2
17,Bandung,Mid End,1,1,0,0,0,0,Digital Wallet,72.93,0,6532.5
16,Bandung,Mid End,1,1,0,1,0,1,Debit,88.725,0,4626.7
72,Bandung,Low End,0,0,0,0,0,0,Debit,32.175,0,7017.4
9,Bandung,High End,0,0,0,0,0,0,Pulsa,99.125,0,2680.6
1,Bandung,High End,0,1,0,0,0,0,Pulsa,96.655,0,5508.1
23,Bandung,Mid End,0,1,0,1,0,0,Pulsa,70.395,0,3244.8
8,Bandung,Low End,0,0,0,0,0,0,Debit,25.285,0,5354.7
19,Bandung,Mid End,1,1,0,0,0,0,Digital Wallet,45.435,0,4448.6
7,Bandung,Mid End,1,0,0,0,0,0,Pulsa,69.745,0,5705.7
61,Bandung,High End,1,0,1,0,1,1,Pulsa,135.2,0,5647.2
57,Bandung,Mid End,1,1,0,1,1,0,Credit,91.455,0,7512.7
15,Bandung,Mid End,1,0,1,0,0,1,Digital Wallet,84.305,0,5774.6
1,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.545,0,6030.7
12,Bandung,Mid End,0,0,0,0,0,0,Debit,59.67,0,7527.0
54,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,26.0,0,7922.2
4,Bandung,Mid End,0,0,0,0,0,0,Pulsa,58.24,0,2748.2
20,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,26.455,0,5707.0
26,Bandung,Mid End,1,0,0,1,0,1,Digital Wallet,59.54,0,4273.1
53,Bandung,High End,0,1,1,1,1,1,Debit,141.635,0,5411.9
68,Bandung,Mid End,1,1,1,1,1,1,Credit,83.655,0,5389.8
72,Bandung,Mid End,1,1,1,1,1,1,Credit,118.04,0,6536.4
12,Bandung,Low End,0,0,0,0,0,0,Credit,32.435,0,5775.9
68,Bandung,High End,1,1,0,0,0,0,Debit,110.11,0,7176.0
50,Bandung,Mid End,1,0,1,1,1,0,Credit,92.04,0,6237.4
41,Bandung,High End,0,1,1,0,1,1,Pulsa,135.72,0,5820.1
30,Bandung,High End,0,0,0,1,1,1,Pulsa,131.95,0,6276.4
1,Bandung,Mid End,0,1,0,0,0,0,Pulsa,70.59,0,4236.7
29,Bandung,High End,0,0,1,0,1,1,Pulsa,135.135,0,4852.9
23,Bandung,Mid End,1,1,1,1,1,1,Credit,118.43,0,7788.3
60,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.935,0,6910.8
72,Bandung,Low End,0,0,0,0,0,0,Credit,34.385,0,7194.2
72,Bandung,Mid End,1,1,1,1,1,0,Debit,97.63,0,8169.2
66,Bandung,High End,0,1,1,0,1,1,Debit,140.53,0,6138.6
72,Bandung,High End,0,1,1,1,1,1,Pulsa,143.195,0,6584.5
51,Bandung,High End,0,1,1,1,1,1,Pulsa,144.95,0,5671.9
70,Bandung,High End,0,1,1,0,1,1,Pulsa,138.45,0,8214.7
9,Bandung,Low End,0,0,0,0,0,0,Pulsa,25.87,0,4735.9
59,Bandung,High End,1,1,0,1,1,1,Digital Wallet,144.43,0,6437.6
3,Bandung,Mid End,0,0,0,1,1,1,Digital Wallet,91.91,0,3359.2
38,Bandung,Mid End,0,0,0,0,0,0,Pulsa,32.305,0,4564.3
37,Bandung,High End,1,1,1,0,0,0,Debit,118.56,0,6675.5
37,Bandung,Mid End,1,1,1,1,0,0,Debit,85.28,0,4137.9
14,Bandung,Mid End,1,1,0,1,0,0,Debit,77.285,0,7439.9
72,Bandung,High End,1,1,0,1,1,1,Credit,142.935,0,8135.4
72,Bandung,Mid End,1,1,1,0,0,0,Credit,50.05,0,6123.0
17,Bandung,High End,0,0,0,0,1,1,Pulsa,120.315,0,4795.7
10,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,31.85,0,7272.2
0,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,25.61,0,6357.0
1,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,26.78,0,6981.0
29,Bandung,Mid End,1,0,1,1,0,0,Credit,75.4,0,3653.0
65,Bandung,High End,0,1,1,0,1,1,Pulsa,139.685,0,8074.3
8,Bandung,Mid End,1,1,1,0,0,0,Debit,85.15,0,3942.9
61,Bandung,Low End,0,0,0,0,0,0,Debit,33.085,0,7819.5
45,Bandung,High End,0,0,1,0,1,1,Debit,130.195,0,3426.8
72,Bandung,High End,0,1,1,0,1,1,Credit,135.785,0,6175.0
12,Bandung,Low End,0,0,0,0,0,0,Pulsa,27.495,0,6771.7
7,Bandung,High End,0,0,0,0,1,1,Pulsa,125.06,0,5627.7
9,Bandung,Mid End,0,0,0,0,0,0,Digital Wallet,57.72,0,7094.1
58,Bandung,High End,0,0,1,1,0,1,Debit,122.655,0,6210.1
2,Bandung,Low End,0,0,0,0,0,0,Digital Wallet,26.39,0,6646.9
40,Bandung,High End,1,0,1,0,1,1,Debit,137.475,0,5301.4
9,Bandung,High End,1,0,0,0,0,0,Pulsa,105.495,0,5907.2
41,Bandung,High End,0,1,0,1,1,0,Pulsa,116.415,0,7213.7
26,Bandung,Mid End,0,1,1,0,0,0,Credit,71.175,0,5226.0
33,Bandung,Mid End,0,1,0,1,0,0,Credit,69.875,0,4108.0
